@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

iris,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047556,0.149414,10.7,31.695426,23.774438,2.103117,21.671321,1.584963,0.140208,1.444755,21.671321,1.444755,91.153874,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.977778,0.93266,0.933333,0,0,0,0,0,0,100949,10633,2353,100,37.777778,?,?,?,?,-1
iris,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.011556,0.048717,2.6,10.334409,23.774438,0.420716,23.353722,1.584963,0.028048,1.556915,23.353722,1.556915,98.230387,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,107890,10633,2353,100,35.555556,?,?,?,?,-1
iris,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.016889,0.043512,3.8,9.230385,23.774438,0.582197,23.19224,1.584963,0.038813,1.546149,23.19224,1.546149,97.551162,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,101510,10633,2353,100,40,?,?,?,?,-1
iris,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045778,0.18613,10.3,39.484174,23.774438,3.192381,20.582056,1.584963,0.212825,1.372137,21.55646,1.437097,90.670748,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,90554,10633,2353,100,37.777778,?,?,?,?,-1
iris,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.004444,0.01909,1,4.049691,23.774438,0.150561,23.623876,1.584963,0.010037,1.574925,23.623876,1.574925,99.36671,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,104953,10633,2353,100,35.555556,?,?,?,?,-1
iris,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.043556,0.200377,9.8,42.50647,23.774438,4.365871,19.408566,1.584963,0.291058,1.293904,21.63457,1.442305,90.999292,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,99068,10633,2353,93.333333,33.333333,?,?,?,?,-1
iris,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.048889,0.146818,11,31.144823,23.774438,2.113771,21.660666,1.584963,0.140918,1.444044,21.660666,1.444044,91.109058,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.015,0,0.015625,0,15.625,0,102005,10633,2353,100,40,?,?,?,?,-1
iris,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.000889,0.002981,0.2,0.632456,23.774438,0.028999,23.745438,1.584963,0.001933,1.583029,23.745438,1.583029,99.878024,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,104513,10633,2353,100,33.333333,?,?,?,?,-1
iris,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.008,0.021705,1.8,4.604346,23.774438,0.267707,23.50673,1.584963,0.017847,1.567115,23.50673,1.567115,98.873971,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,102555,10633,2353,100,37.777778,?,?,?,?,-1
iris,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.061778,0.206828,13.9,43.874822,23.774438,3.840477,19.93396,1.584963,0.256032,1.328931,20.818128,1.387875,87.565177,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0.016,0,0.015625,0,15.625,0,90598,10633,2353,100,37.777778,?,?,?,?,-1
iris,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04,0.173205,9,36.742346,23.774438,2.591268,21.18317,1.584963,0.172751,1.412211,21.77348,1.451565,91.583576,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.015,0,0.015625,0,15.625,0,96373,10633,2353,100,35.555556,?,?,?,?,-1
iris,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.013333,0.042058,3,8.921883,23.774438,0.464763,23.309674,1.584963,0.030984,1.553978,23.309674,1.553978,98.045114,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,103721,10633,2353,100,37.777778,?,?,?,?,-1
iris,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.084,0.276397,18.9,58.632755,23.774438,8.646166,15.128271,1.584963,0.576411,1.008551,19.605753,1.30705,82.465685,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.977778,0.861111,0.866667,0.016,0,0.015625,0,15.625,0,88046,10633,2353,93.333333,35.555556,?,?,?,?,-1
iris,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.002222,0.005578,0.5,1.183216,23.774438,0.072645,23.701792,1.584963,0.004843,1.580119,23.701792,1.580119,99.69444,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,105866,10633,2353,100,33.333333,?,?,?,?,-1
iris,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.076889,0.239026,17.3,50.705029,23.774438,7.087699,16.686739,1.584963,0.472513,1.112449,20.189817,1.345988,84.922373,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0,0,0,0,0,0,82480,10633,2353,93.333333,37.777778,?,?,?,?,-1
iris,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.055111,0.181965,12.4,38.600518,23.774438,2.815599,20.958839,1.584963,0.187707,1.397256,21.068898,1.404593,88.619964,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.015,0,0.015625,0,15.625,0,102445,10633,2353,100,37.777778,?,?,?,?,-1
iris,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.035556,0.152345,8,32.317178,23.774438,1.954768,21.81967,1.584963,0.130318,1.454645,21.960177,1.464012,92.368861,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,97671,10633,2353,100,37.777778,?,?,?,?,-1
iris,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.028889,0.091918,6.5,19.498718,23.774438,1.121715,22.652722,1.584963,0.074781,1.510181,22.652722,1.510181,95.281844,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,101367,10633,2353,100,40,?,?,?,?,-1
iris,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.102667,0.283964,23.1,60.237862,23.774438,8.39436,15.380078,1.584963,0.559624,1.025339,18.910087,1.260672,79.539579,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.946667,0.91746,0.861111,0.866667,0.015,0,0.015625,0,15.625,0,76243,10633,2353,93.333333,40,?,?,?,?,-1
iris,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.012889,0.037889,2.9,8.037413,23.774438,0.44392,23.330517,1.584963,0.029595,1.555368,23.330517,1.555368,98.132784,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,99761,10633,2353,100,37.777778,?,?,?,?,-1
iris,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.095556,0.270086,21.5,57.293979,23.774438,7.812762,15.961676,1.584963,0.520851,1.064112,19.1397,1.27598,80.505376,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.973333,0.956508,0.866667,0.866667,0.016,0,0.015625,0,15.625,0,78509,10633,2353,93.333333,37.777778,?,?,?,?,-1
iris,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.049333,0.158479,11.1,33.618447,23.774438,2.25515,21.519287,1.584963,0.150343,1.434619,21.519287,1.434619,90.514392,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0.016,0,0.015625,0,15.625,0,99563,10633,2353,100,37.777778,?,?,?,?,-1
iris,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.002222,0.006992,0.5,1.48324,23.774438,0.072942,23.701495,1.584963,0.004863,1.5801,23.701495,1.5801,99.693189,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,109342,10633,2353,100,33.333333,?,?,?,?,-1
iris,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.038667,0.146742,8.7,31.128765,23.774438,1.935448,21.838989,1.584963,0.12903,1.455933,21.869314,1.457954,91.986672,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.015,0,0.015625,0,15.625,0,98034,10633,2353,100,37.777778,?,?,?,?,-1
iris,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.004444,0.013663,1,2.898275,23.774438,0.147394,23.627044,1.584963,0.009826,1.575136,23.627044,1.575136,99.380032,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,102434,10633,2353,100,33.333333,?,?,?,?,-1
iris,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.016444,0.0502,3.7,10.648944,23.774438,0.580579,23.193859,1.584963,0.038705,1.546257,23.193859,1.546257,97.557971,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,102071,10633,2353,100,37.777778,?,?,?,?,-1
iris,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050222,0.209008,11.3,44.337343,23.774438,5.878321,17.896116,1.584963,0.391888,1.193074,21.399194,1.426613,90.009253,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.016,0,0.015625,0,15.625,0,97506,10633,2353,93.333333,35.555556,?,?,?,?,-1
iris,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.001778,0.006667,0.4,1.414214,23.774438,0.058443,23.715995,1.584963,0.003896,1.581066,23.715995,1.581066,99.754177,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.015,0,0.015625,0,15.625,0,99376,10633,2353,100,33.333333,?,?,?,?,-1
iris,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.010222,0.039384,2.3,8.354639,23.774438,0.360305,23.414133,1.584963,0.02402,1.560942,23.414133,1.560942,98.484487,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,104007,10633,2353,100,35.555556,?,?,?,?,-1
iris,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,12,3,0,80,20,0,0.7,0.116889,0.287356,26.3,60.957362,23.774438,7.059188,16.71525,1.584963,0.470613,1.11435,17.926856,1.195124,75.403913,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.96,0.935238,0.79798,0.8,0.016,0,0.015625,0,15.625,0,83426,10633,2353,100,42.222222,?,?,?,?,-1
iris,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.022222,0.084905,5,18.011108,23.774438,0.879622,22.894816,1.584963,0.058641,1.526321,22.894816,1.526321,96.300137,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.015,0,0.015625,0,15.625,100773,10633,2353,100,37.777778,?,?,?,?,-1
iris,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.004,0.014142,0.9,3,23.774438,0.133211,23.641227,1.584963,0.008881,1.576082,23.641227,1.576082,99.439689,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,104326,10633,2353,100,35.555556,?,?,?,?,-1
iris,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.040444,0.191845,9.1,40.696437,23.774438,3.473931,20.300506,1.584963,0.231595,1.353367,21.740574,1.449372,91.445167,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.016,0,0.015625,0,15.625,0,91863,10633,2353,100,35.555556,?,?,?,?,-1
iris,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.010667,0.041419,2.4,8.786353,23.774438,0.378007,23.396431,1.584963,0.0252,1.559762,23.396431,1.559762,98.410029,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,99849,10633,2353,100,35.555556,?,?,?,?,-1
iris,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.025333,0.062218,5.7,13.198485,23.774438,0.893997,22.88044,1.584963,0.0596,1.525363,22.88044,1.525363,96.23967,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,99607,10633,2353,100,40,?,?,?,?,-1
iris,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.067111,0.229637,15.1,48.713448,23.774438,5.240043,18.534394,1.584963,0.349336,1.235626,20.51263,1.367509,86.280192,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0.015,0,0.015625,0,15.625,0,89223,10633,2353,100,37.777778,?,?,?,?,-1
iris,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.073333,0.237683,16.5,50.420234,23.774438,6.439146,17.335292,1.584963,0.429276,1.155686,20.268204,1.351214,85.252086,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.977778,0.861111,0.866667,0,0,0,0,0,0,93029,10633,2353,93.333333,37.777778,?,?,?,?,-1
iris,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.043556,0.167942,9.8,35.625833,23.774438,2.494109,21.280329,1.584963,0.166274,1.418689,21.653282,1.443552,91.078,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.016,0,0.015625,0,15.625,0,98562,10633,2353,100,37.777778,?,?,?,?,-1
iris,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.035556,0.129581,8,27.488179,23.774438,1.594661,22.179776,1.584963,0.106311,1.478652,22.179776,1.478652,93.292539,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.016,0,0.015625,0,15.625,0,102170,10633,2353,100,37.777778,?,?,?,?,-1
iris,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.030667,0.105935,6.9,22.472205,23.774438,1.245369,22.529069,1.584963,0.083025,1.501938,22.529069,1.501938,94.761731,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,99783,10633,2353,100,37.777778,?,?,?,?,-1
iris,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.046222,0.206989,10.4,43.908997,23.774438,5.733124,18.041314,1.584963,0.382208,1.202754,21.544392,1.436293,90.619984,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.015,0,0.015625,0,15.625,0,94602,10633,2353,93.333333,35.555556,?,?,?,?,-1
iris,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,13,2,0,86.666667,13.333333,0,0.8,0.085333,0.269403,19.2,57.148928,23.774438,7.238082,16.536356,1.584963,0.482539,1.102424,19.563865,1.304258,82.289499,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.977778,0.861111,0.866667,0.016,0,0.015625,0,15.625,0,84680,10633,2353,93.333333,37.777778,?,?,?,?,-1
iris,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.015111,0.047981,3.4,10.178409,23.774438,0.532428,23.242009,1.584963,0.035495,1.549467,23.242009,1.549467,97.760501,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,100520,10633,2353,100,37.777778,?,?,?,?,-1
iris,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.060444,0.194411,13.6,41.240757,23.774438,3.815327,19.959111,1.584963,0.254355,1.330607,21.032504,1.402167,88.466883,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0.015,0,0.015625,0,15.625,0,94107,10633,2353,100,40,?,?,?,?,-1
iris,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.031111,0.14139,7,29.993333,23.774438,1.643405,22.131032,1.584963,0.10956,1.475402,22.138336,1.475889,93.118233,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,100454,10633,2353,100,35.555556,?,?,?,?,-1
iris,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048889,0.174916,11,37.105256,23.774438,2.717249,21.057188,1.584963,0.18115,1.403813,21.430142,1.428676,90.139426,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,97154,10633,2353,100,37.777778,?,?,?,?,-1
iris,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221204.1411,135,15,15,0,0,100,0,0,1,0.013333,0.033599,3,7.127412,23.774438,0.452345,23.322092,1.584963,0.030156,1.554806,23.322092,1.554806,98.097346,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,104359,10633,2353,100,40,?,?,?,?,-1
